Circle Test @ YYE. Version 1.1.1.. Simulation on 2023- 6- 2   17h19
          X coord          Y coord          Radius          Time          Local Time
         0.98726779        -0.13188295        0.00221122        0.00003900        0.04887925
         0.99112808        -0.13277693        0.00396245        0.00003900        0.04887925
         0.98923082        -0.13214413        0.00200000        0.00004000        0.05013257
         0.98725069        -0.13205553        0.00198212        0.00004000        0.05013257
         0.98835273        -0.13585548        0.00395654        0.00004000        0.05013257
         0.98755623        -0.13364049        0.00235385        0.00004000        0.05013257
         0.98491276        -0.13143547        0.00344238        0.00004000        0.05013257
         0.98427785        -0.12511128        0.00635599        0.00004000        0.05013257
         0.99018334        -0.12001172        0.00780258        0.00004000        0.05013257
         0.98763174        -0.11970164        0.00257037        0.00004000        0.05013257
         0.98637555        -0.12468654        0.00514074        0.00004000        0.05013257
         0.98192555        -0.12100583        0.00577495        0.00004000        0.05013257
         0.97205423        -0.12499414        0.01064658        0.00004000        0.05013257
         0.99153968        -0.12923856        0.01994237        0.00004000        0.05013257
         0.99110673        -0.13119114        0.00200000        0.00004000        0.05013257
         0.99078417        -0.12943059        0.00200000        0.00004100        0.05138588
         0.99037476        -0.12944833        0.00200000        0.00004200        0.05263919
         0.99135878        -0.12875942        0.00120121        0.00004200        0.05263919
         0.99133891        -0.12694720        0.00200000        0.00004300        0.05389251
         0.99048804        -0.12676708        0.00200000        0.00004400        0.05514582
         0.99070827        -0.12535131        0.00143280        0.00004400        0.05514582
         0.98947522        -0.12599954        0.00139306        0.00004400        0.05514582
         0.98984775        -0.12349240        0.00253466        0.00004400        0.05514582
         0.99216805        -0.12436399        0.00247860        0.00004400        0.05514582
         0.99106020        -0.12281568        0.00200000        0.00004500        0.05639914
         0.99200938        -0.12378816        0.00135892        0.00004500        0.05639914
         0.99042434        -0.12256848        0.00200000        0.00004600        0.05765245
         0.98923427        -0.12093583        0.00202034        0.00004600        0.05765245
         0.99247269        -0.11989744        0.00340082        0.00004600        0.05765245
         0.99160719        -0.12131212        0.00200000        0.00004700        0.05890576
         0.99175997        -0.12235772        0.00200000        0.00004800        0.06015908
         0.99132539        -0.12181202        0.00200000        0.00004900        0.06141239
         0.99225556        -0.12259934        0.00121864        0.00004900        0.06141239
         0.99133802        -0.12082223        0.00200000        0.00005000        0.06266571
         0.99035608        -0.11993062        0.00132634        0.00005000        0.06266571
         0.99219036        -0.11836954        0.00240864        0.00005000        0.06266571
         0.99262441        -0.11641721        0.00200000        0.00005000        0.06266571
         0.99220726        -0.11446119        0.00200000        0.00005000        0.06266571
         0.99335853        -0.11408099        0.00121242        0.00005000        0.06266571
         0.99314259        -0.11605788        0.00200000        0.00005100        0.06391902
         0.99284649        -0.11803584        0.00200000        0.00005200        0.06517234
         0.99253557        -0.11997135        0.00200000        0.00005300        0.06642565
         0.99160141        -0.11820292        0.00200000        0.00005400        0.06767896
         0.99061115        -0.11724423        0.00137830        0.00005400        0.06767896
         0.99262849        -0.11867762        0.00247473        0.00005400        0.06767896
         0.99187395        -0.11682542        0.00200000        0.00005400        0.06767896
         0.99290511        -0.11608448        0.00126975        0.00005400        0.06767896
         0.99090777        -0.11618764        0.00200000        0.00005400        0.06767896
         0.98861657        -0.11642793        0.00230377        0.00005400        0.06767896
         0.98409789        -0.11588427        0.00455127        0.00005400        0.06767896
         0.98252474        -0.10691872        0.00910252        0.00005400        0.06767896
         0.97883239        -0.09584306        0.01167491        0.00005400        0.06767896
         0.97582329        -0.07963346        0.01648653        0.00005400        0.06767896
         0.99658113        -0.08233425        0.02093280        0.00005400        0.06767896
         0.99462986        -0.08225437        0.00200000        0.00005500        0.06893228
         0.99345118        -0.08383882        0.00197478        0.00005500        0.06893228
         0.99281637        -0.08678875        0.00301746        0.00005500        0.06893228
         0.99018208        -0.08893426        0.00339746        0.00005500        0.06893228
         0.98497120        -0.08631511        0.00583208        0.00005500        0.06893228
         0.99427567        -0.07998420        0.01125405        0.00005500        0.06893228
         0.99457024        -0.07748916        0.00251237        0.00005500        0.06893228
         0.99441564        -0.07989986        0.00241565        0.00005500        0.06893228
         0.99669413        -0.08058616        0.00237960        0.00005500        0.06893228
         0.99550701        -0.07897658        0.00200000        0.00005600        0.07018559
         0.99636093        -0.08004172        0.00136518        0.00005600        0.07018559
         0.99570405        -0.07815267        0.00200000        0.00005600        0.07018559
         0.99665108        -0.07736223        0.00123356        0.00005600        0.07018559
         0.99473654        -0.07678383        0.00200000        0.00005600        0.07018559
         0.99265095        -0.07580380        0.00230438        0.00005600        0.07018559
         0.98902597        -0.07320743        0.00445888        0.00005600        0.07018559
         0.98287243        -0.06768481        0.00826834        0.00005600        0.07018559
         0.98576047        -0.05316954        0.01479979        0.00005600        0.07018559
         0.99781335        -0.05749833        0.01280666        0.00005600        0.07018559
         0.99717847        -0.05649986        0.00200000        0.00005700        0.07143891
         0.99767418        -0.05538272        0.00122218        0.00005700        0.07143891
         0.99571560        -0.05497779        0.00200000        0.00005800        0.07269222
         0.99724014        -0.05728785        0.00276778        0.00005800        0.07269222
         0.99754995        -0.05621600        0.00111573        0.00005800        0.07269222
         0.99812020        -0.05468479        0.00200000        0.00005900        0.07394553
         0.99781120        -0.05641369        0.00200000        0.00006000        0.07519885
         0.99801455        -0.05840333        0.00200000        0.00006100        0.07645216
         0.99732419        -0.05652626        0.00200000        0.00006200        0.07770548
         0.99719334        -0.05759346        0.00107520        0.00006200        0.07770548
         0.99677657        -0.05652715        0.00114487        0.00006200        0.07770548
         0.99593314        -0.05791248        0.00162189        0.00006200        0.07770548
         0.99449252        -0.05981260        0.00238450        0.00006200        0.07770548
         0.99404385        -0.06349580        0.00371043        0.00006200        0.07770548
         0.99730188        -0.06129754        0.00393028        0.00006200        0.07770548
         0.99766005        -0.06294266        0.00200000        0.00006300        0.07895879
 Local Time Threshold =   7.8539395913840862E-002


 #               5
         0.90000000         0.00000000        0.00200000        0.00000000        0.00000000
         0.95924550        -0.08056036        0.10000000        0.00000000        0.00000000
         0.98728304        -0.10527838        0.03737759        0.00000000        0.00000000
         0.98780984        -0.09817822        0.00711968        0.00000000        0.00000000
         0.99455634        -0.09532974        0.00732320        0.00000000        0.00000000
         0.99488289        -0.09730290        0.00200000        0.00000000        0.00000000
         0.99447040        -0.09534590        0.00200000        0.00000000        0.00000000
         0.99478511        -0.09732099        0.00200000        0.00000000        0.00000000
         0.99444599        -0.09586410        0.00200000        0.00000100        0.00125331
         0.99492573        -0.09747494        0.00200000        0.00000200        0.00250663
         0.99359886        -0.09799836        0.00200000        0.00000300        0.00375994
         0.99390715        -0.09644867        0.00158007        0.00000300        0.00375994
         0.99302675        -0.09756807        0.00142413        0.00000300        0.00375994
         0.99474950        -0.09621339        0.00219157        0.00000300        0.00375994
         0.99398037        -0.09661020        0.00200000        0.00000400        0.00501326
         0.99493983        -0.09753937        0.00133564        0.00000400        0.00501326
         0.99350006        -0.09615118        0.00200000        0.00000500        0.00626657
         0.99398461        -0.09794490        0.00185801        0.00000500        0.00626657
         0.99328505        -0.09892163        0.00120141        0.00000500        0.00626657
         0.99154577        -0.09845309        0.00180128        0.00000500        0.00626657
         0.99412287        -0.10093571        0.00357839        0.00000500        0.00626657
         0.99258070        -0.09966224        0.00200000        0.00000500        0.00626657
         0.99192525        -0.09732393        0.00242844        0.00000500        0.00626657
         0.99518819        -0.09675799        0.00331166        0.00000500        0.00626657
         0.99346915        -0.09778019        0.00200000        0.00000500        0.00626657
         0.99348849        -0.09604975        0.00173054        0.00000500        0.00626657
         0.99284554        -0.09428386        0.00187930        0.00000500        0.00626657
         0.99507458        -0.09578567        0.00268776        0.00000500        0.00626657
         0.99436154        -0.09731188        0.00200000        0.00000600        0.00751988
         0.99457970        -0.09874974        0.00200000        0.00000700        0.00877320
         0.99298906        -0.09753736        0.00200000        0.00000800        0.01002651
         0.99349417        -0.09536318        0.00223208        0.00000800        0.01002651
         0.99458568        -0.09376000        0.00193948        0.00000800        0.01002651
         0.99366407        -0.09416008        0.00100470        0.00000800        0.01002651
         0.99180048        -0.09387964        0.00188457        0.00000800        0.01002651
         0.99556565        -0.09378721        0.00376630        0.00000800        0.01002651
         0.99511927        -0.09185660        0.00200000        0.00000900        0.01127983
         0.99450294        -0.09138716        0.00200000        0.00001000        0.01253314
         0.99499499        -0.09259800        0.00130700        0.00001000        0.01253314
         0.99350020        -0.09392675        0.00200000        0.00001100        0.01378646
         0.99143206        -0.09384635        0.00206970        0.00001100        0.01378646
         0.98731260        -0.09347437        0.00413622        0.00001100        0.01378646
         0.99301704        -0.08748338        0.00827240        0.00001100        0.01378646
         0.99518575        -0.08974974        0.00313683        0.00001100        0.01378646
         0.99474450        -0.09170046        0.00200000        0.00001100        0.01378646
         0.99568955        -0.09127176        0.00103774        0.00001100        0.01378646
         0.99518095        -0.08945576        0.00200000        0.00001200        0.01503977
         0.99534518        -0.08746252        0.00200000        0.00001300        0.01629308
         0.99389535        -0.08884019        0.00200000        0.00001400        0.01754640
         0.99190056        -0.08962063        0.00214202        0.00001400        0.01754640
         0.98866128        -0.08717478        0.00405895        0.00001400        0.01754640
         0.99613793        -0.08654811        0.00750286        0.00001400        0.01754640
         0.99462351        -0.08756480        0.00200000        0.00001500        0.01879971
         0.99357273        -0.08645350        0.00152941        0.00001500        0.01879971
         0.99233879        -0.08882473        0.00267308        0.00001500        0.01879971
         0.98931136        -0.08670845        0.00369377        0.00001500        0.01879971
         0.98639351        -0.09295685        0.00689612        0.00001500        0.01879971
         0.99502340        -0.08966591        0.00923609        0.00001500        0.01879971
         0.99490586        -0.08978132        0.00200000        0.00001600        0.02005303
         0.99524127        -0.08878488        0.00105138        0.00001600        0.02005303
         0.99535733        -0.09026242        0.00200000        0.00001700        0.02130634
         0.99436674        -0.08852497        0.00200000        0.00001800        0.02255965
         0.99595909        -0.08792820        0.00170050        0.00001800        0.02255965
         0.99445668        -0.08875082        0.00200000        0.00001900        0.02381297
         0.99534943        -0.09006758        0.00159087        0.00001900        0.02381297
         0.99337614        -0.08974178        0.00200000        0.00002000        0.02506628
         0.99168366        -0.08779656        0.00257845        0.00002000        0.02506628
         0.99427769        -0.09139688        0.00443748        0.00002000        0.02506628
         0.99453435        -0.08988814        0.00153041        0.00002000        0.02506628
         0.99387356        -0.09113572        0.00141177        0.00002000        0.02506628
         0.99288946        -0.09282698        0.00195673        0.00002000        0.02506628
         0.99015538        -0.09231996        0.00278070        0.00002000        0.02506628
         0.98470713        -0.09126172        0.00555008        0.00002000        0.02506628
         0.97695314        -0.08335699        0.01107289        0.00002000        0.02506628
         0.99576828        -0.08846870        0.01949715        0.00002000        0.02506628
         0.99547534        -0.09030450        0.00200000        0.00002100        0.02631960
         0.99510998        -0.09195551        0.00200000        0.00002200        0.02757291
         0.99473496        -0.08999098        0.00200000        0.00002300        0.02882623
         0.99489112        -0.09118351        0.00120271        0.00002300        0.02882623
         0.99292212        -0.09153425        0.00200000        0.00002300        0.02882623
         0.99250524        -0.09437148        0.00286769        0.00002300        0.02882623
         0.99452389        -0.09212764        0.00301824        0.00002300        0.02882623
         0.99331929        -0.09230849        0.00121811        0.00002300        0.02882623
         0.99548063        -0.09335381        0.00240085        0.00002300        0.02882623
         0.99448880        -0.09490571        0.00200000        0.00002400        0.03007954
         0.99449936        -0.09690568        0.00200000        0.00002500        0.03133285
         0.99411892        -0.09748553        0.00200000        0.00002600        0.03258617
         0.99468252        -0.09652613        0.00111269        0.00002600        0.03258617
         0.99475781        -0.09452755        0.00200000        0.00002700        0.03383948
         0.99311704        -0.09338393        0.00200000        0.00002800        0.03509280
         0.99457711        -0.09541589        0.00250213        0.00002800        0.03509280
         0.99312927        -0.09679566        0.00200000        0.00002800        0.03509280
         0.99365635        -0.09889528        0.00216477        0.00002800        0.03509280
         0.99399439        -0.09750126        0.00143442        0.00002800        0.03509280
         0.99276165        -0.09742518        0.00123509        0.00002800        0.03509280
         0.99048612        -0.09646617        0.00246937        0.00002800        0.03509280
         0.99478828        -0.09427635        0.00482742        0.00002800        0.03509280
         0.99529200        -0.09615300        0.00200000        0.00002900        0.03634611
         0.99375115        -0.09742807        0.00200000        0.00003000        0.03759942
         0.99462201        -0.09622607        0.00148431        0.00003000        0.03759942
         0.99283546        -0.09532706        0.00200000        0.00003000        0.03759942
         0.99143696        -0.09313684        0.00259863        0.00003000        0.03759942
         0.98843053        -0.09606670        0.00419795        0.00003000        0.03759942
         0.98578502        -0.10245242        0.00691203        0.00003000        0.03759942
         0.99427140        -0.09975305        0.00890535        0.00003000        0.03759942
         0.99227294        -0.09967468        0.00200000        0.00003000        0.03759942
         0.99399450        -0.10179784        0.00273343        0.00003000        0.03759942
         0.99417580        -0.10378961        0.00200000        0.00003000        0.03759942
         0.99400009        -0.10560127        0.00200000        0.00003100        0.03885274
         0.99227461        -0.10458998        0.00200000        0.00003200        0.04010605
         0.99252607        -0.10237572        0.00222850        0.00003200        0.04010605
         0.99032086        -0.10226376        0.00220805        0.00003200        0.04010605
         0.98701415        -0.10518626        0.00441309        0.00003200        0.04010605
         0.99000422        -0.09842072        0.00739682        0.00003200        0.04010605
         0.99464758        -0.09627399        0.00511559        0.00003200        0.04010605
         0.99277638        -0.09698011        0.00200000        0.00003200        0.04010605
         0.99032740        -0.09747298        0.00249808        0.00003200        0.04010605
         0.99340759        -0.09367853        0.00488728        0.00003200        0.04010605
         0.99528434        -0.09255912        0.00218523        0.00003200        0.04010605
         0.99446803        -0.09151457        0.00200000        0.00003300        0.04135937
         0.99477037        -0.09021929        0.00133009        0.00003300        0.04135937
         0.99396694        -0.08940089        0.00114685        0.00003300        0.04135937
         0.99553422        -0.09067628        0.00202064        0.00003300        0.04135937
         0.99541581        -0.08890850        0.00200000        0.00003400        0.04261268
         0.99400330        -0.08749259        0.00200000        0.00003500        0.04386599
         0.99203349        -0.08836304        0.00215356        0.00003500        0.04386599
         0.98816715        -0.08953108        0.00403892        0.00003500        0.04386599
         0.98393753        -0.09606716        0.00778524        0.00003500        0.04386599
         0.99530298        -0.09542078        0.01138382        0.00003500        0.04386599
         0.99489261        -0.09346333        0.00200000        0.00003500        0.04386599
         0.99434553        -0.09345162        0.00200000        0.00003600        0.04511931
         0.99498899        -0.09454967        0.00127269        0.00003600        0.04511931
         0.99302791        -0.09415704        0.00200000        0.00003700        0.04637262
         0.99477657        -0.09596906        0.00251819        0.00003700        0.04637262
         0.99454040        -0.09469817        0.00200000        0.00003800        0.04762594
         0.99381144        -0.09283575        0.00200000        0.00003900        0.04887925
         0.99566963        -0.09271815        0.00186191        0.00003900        0.04887925
         0.99454715        -0.09434436        0.00200000        0.00004000        0.05013257
         0.99332790        -0.09592974        0.00200000        0.00004100        0.05138588
         0.99133883        -0.09642864        0.00205069        0.00004100        0.05138588
         0.99278937        -0.10013742        0.00398235        0.00004100        0.05138588
         0.99134953        -0.10176524        0.00217324        0.00004100        0.05138588
         0.99038938        -0.09846102        0.00344090        0.00004100        0.05138588
         0.99411900        -0.10136740        0.00472833        0.00004100        0.05138588
         0.99378739        -0.10243277        0.00200000        0.00004200        0.05263919
         0.99489490        -0.10078284        0.00200000        0.00004300        0.05389251
         0.99432115        -0.10269250        0.00200000        0.00004400        0.05514582
         0.99309726        -0.10273463        0.00200000        0.00004500        0.05639914
         0.99455733        -0.10339630        0.00160300        0.00004500        0.05639914
         0.99289201        -0.10421977        0.00200000        0.00004600        0.05765245
         0.99320694        -0.10259683        0.00165322        0.00004600        0.05765245
         0.99215284        -0.10367532        0.00150807        0.00004600        0.05765245
         0.99449136        -0.10438926        0.00244508        0.00004600        0.05765245
         0.99333888        -0.10283257        0.00200000        0.00004700        0.05890576
         0.99450954        -0.10215505        0.00135258        0.00004700        0.05890576
         0.99381146        -0.10402926        0.00200000        0.00004800        0.06015908
         0.99332089        -0.10414727        0.00200000        0.00004900        0.06141239
         0.99435547        -0.10482031        0.00123424        0.00004900        0.06141239
         0.99350132        -0.10301188        0.00200000        0.00005000        0.06266571
         0.99308312        -0.10410730        0.00117253        0.00005000        0.06266571
         0.99358413        -0.10272012        0.00147488        0.00005000        0.06266571
         0.99393672        -0.10165686        0.00112020        0.00005000        0.06266571
         0.99378337        -0.10365097        0.00200000        0.00005000        0.06266571
         0.99397243        -0.10244877        0.00200000        0.00005100        0.06391902
         0.99389053        -0.10140184        0.00200000        0.00005200        0.06517234
         0.99462858        -0.10326068        0.00200000        0.00005300        0.06642565
         0.99282103        -0.10252781        0.00200000        0.00005400        0.06767896
         0.99333908        -0.10070081        0.00189902        0.00005400        0.06767896
         0.99177421        -0.10082321        0.00156965        0.00005400        0.06767896
         0.99483703        -0.10026014        0.00311415        0.00005400        0.06767896
         0.99326920        -0.09944305        0.00200000        0.00005500        0.06893228
         0.99502776        -0.09928954        0.00176525        0.00005500        0.06893228
         0.99320074        -0.09995343        0.00200000        0.00005600        0.07018559
         0.99368585        -0.09823832        0.00178239        0.00005600        0.07018559
         0.99247706        -0.09907468        0.00146991        0.00005600        0.07018559
         0.99020492        -0.09783131        0.00259010        0.00005600        0.07018559
         0.98561544        -0.09974896        0.00497400        0.00005600        0.07018559
         0.99443697        -0.10284751        0.00934988        0.00005600        0.07018559
         0.99438797        -0.10481995        0.00200000        0.00005700        0.07143891
         0.99429832        -0.10282196        0.00200000        0.00005800        0.07269222
         0.99483610        -0.10089561        0.00200000        0.00005900        0.07394553
         0.99291289        -0.10034676        0.00200000        0.00006000        0.07519885
         0.99327953        -0.10234269        0.00202932        0.00006000        0.07519885
         0.99330175        -0.10380446        0.00146194        0.00006000        0.07519885
         0.99299727        -0.10505695        0.00128897        0.00006000        0.07519885
         0.99328238        -0.10648965        0.00146079        0.00006000        0.07519885
         0.99376408        -0.10739505        0.00102556        0.00006000        0.07519885
         0.99323137        -0.10889241        0.00200000        0.00006100        0.07645216
         0.99309995        -0.11088809        0.00200000        0.00006200        0.07770548
         0.99261877        -0.11157740        0.00200000        0.00006300        0.07895879
         0.99258259        -0.11270668        0.00112987        0.00006300        0.07895879
         0.99304100        -0.11363913        0.00103904        0.00006300        0.07895879
         0.99211115        -0.11443030        0.00200000        0.00006400        0.08021210
         0.99303717        -0.11535894        0.00131145        0.00006400        0.08021210
         0.99308231        -0.11735628        0.00200000        0.00006500        0.08146542
         0.99327749        -0.11536626        0.00200000        0.00006600        0.08271873
         0.99279584        -0.11346131        0.00200000        0.00006700        0.08397205
         0.99115750        -0.11460841        0.00200000        0.00006800        0.08522536
         0.99116153        -0.11684678        0.00223837        0.00006800        0.08522536
         0.99066518        -0.11875816        0.00197478        0.00006800        0.08522536
         0.98892637        -0.11734283        0.00224201        0.00006800        0.08522536
         0.99217468        -0.11478223        0.00413621        0.00006800        0.08522536
         0.99109115        -0.11531620        0.00120795        0.00006800        0.08522536
         0.99284844        -0.11667724        0.00222272        0.00006800        0.08522536
         0.99191380        -0.11551216        0.00200000        0.00006900        0.08647868
         0.99314415        -0.11614362        0.00138293        0.00006900        0.08647868
         0.99261435        -0.11803538        0.00200000        0.00007000        0.08773199
         0.99263172        -0.12003531        0.00200000        0.00007100        0.08898530
         0.99112737        -0.11914969        0.00200000        0.00007200        0.09023862
         0.99015914        -0.11770823        0.00173645        0.00007200        0.09023862
         0.99280340        -0.11659527        0.00286894        0.00007200        0.09023862
         0.99086276        -0.11611165        0.00200000        0.00007300        0.09149193
         0.98869144        -0.11519385        0.00235732        0.00007300        0.09149193
         0.98504035        -0.11802552        0.00462048        0.00007300        0.09149193
         0.98932463        -0.11137140        0.00791406        0.00007300        0.09149193
         0.99044052        -0.11565482        0.00442639        0.00007300        0.09149193
         0.99080858        -0.11846055        0.00282977        0.00007300        0.09149193
         0.99237007        -0.11700453        0.00213501        0.00007300        0.09149193
         0.99227817        -0.11597335        0.00200000        0.00007400        0.09274525
         0.99231881        -0.11687658        0.00200000        0.00007500        0.09399856
         0.99044698        -0.11758104        0.00200000        0.00007600        0.09525187
         0.98935784        -0.11993984        0.00259811        0.00007600        0.09525187
         0.98653130        -0.11805288        0.00339853        0.00007600        0.09525187
         0.98358338        -0.11233796        0.00643043        0.00007600        0.09525187
         0.99276669        -0.11635180        0.01002218        0.00007600        0.09525187
         0.99255418        -0.11477320        0.00200000        0.00007700        0.09650519
         0.99231853        -0.11562225        0.00200000        0.00007800        0.09775850
         0.99038670        -0.11613995        0.00200000        0.00007900        0.09901182
         0.99221887        -0.11398723        0.00282685        0.00007900        0.09901182
         0.99255566        -0.11519630        0.00125510        0.00007900        0.09901182
         0.99116927        -0.11663779        0.00200000        0.00007900        0.09901182
         0.98919224        -0.11639783        0.00199154        0.00007900        0.09901182
         0.98520952        -0.11634584        0.00398306        0.00007900        0.09901182
         0.99033711        -0.11027769        0.00794448        0.00007900        0.09901182
         0.99269667        -0.11291917        0.00354189        0.00007900        0.09901182
         0.99251177        -0.11342705        0.00200000        0.00008000        0.10026513
         0.99268000        -0.11241304        0.00102787        0.00008000        0.10026513
         0.99287736        -0.11164800        0.00200000        0.00008100        0.10151845
         0.99101359        -0.11237349        0.00200000        0.00008200        0.10277176
         0.98853488        -0.11326927        0.00263561        0.00008200        0.10277176
         0.98760975        -0.11817981        0.00499692        0.00008200        0.10277176
         0.98237643        -0.11926446        0.00534454        0.00008200        0.10277176
         0.97216219        -0.12127615        0.01041046        0.00008200        0.10277176
         0.95825360        -0.13606608        0.02030249        0.00008200        0.10277176
         0.98449682        -0.11752130        0.03213434        0.00008200        0.10277176
         0.98767702        -0.12541864        0.00851361        0.00008200        0.10277176
         0.98717589        -0.12105554        0.00439178        0.00008200        0.10277176
         0.98181137        -0.12021874        0.00542940        0.00008200        0.10277176
         0.99050650        -0.12671833        0.01085587        0.00008200        0.10277176
         0.99159261        -0.12580253        0.00142068        0.00008200        0.10277176
         0.99174666        -0.12777022        0.00200000        0.00008300        0.10402507
         0.99001309        -0.12701569        0.00200000        0.00008400        0.10527839
         0.98862593        -0.12827318        0.00187230        0.00008400        0.10527839
         0.99130935        -0.12674683        0.00308715        0.00008400        0.10527839
         0.99034340        -0.12499557        0.00200000        0.00008500        0.10653170
         0.99102694        -0.12666035        0.00179965        0.00008500        0.10653170
         0.98905530        -0.12699596        0.00200000        0.00008500        0.10653170
         0.98866914        -0.12979425        0.00282481        0.00008500        0.10653170
         0.99012150        -0.13224345        0.00284744        0.00008500        0.10653170
         0.99119667        -0.13208955        0.00108613        0.00008500        0.10653170
         0.99000373        -0.13048428        0.00200000        0.00008500        0.10653170
         0.99127942        -0.12982876        0.00143426        0.00008500        0.10653170
         0.99024505        -0.13116994        0.00200000        0.00008600        0.10778502
         0.98932007        -0.13177482        0.00110520        0.00008600        0.10778502
         0.98959467        -0.12985185        0.00194248        0.00008600        0.10778502
         0.99151689        -0.12986786        0.00192229        0.00008600        0.10778502
         0.98951926        -0.12977071        0.00200000        0.00008700        0.10903833
         0.99054938        -0.12804753        0.00200762        0.00008700        0.10903833
         0.98987200        -0.12904847        0.00120861        0.00008700        0.10903833
         0.99118136        -0.12788516        0.00175149        0.00008700        0.10903833
         0.99199745        -0.12607461        0.00200000        0.00008800        0.11029164
         0.99210900        -0.12407772        0.00200000        0.00008900        0.11154496
         0.99181892        -0.12209887        0.00200000        0.00009000        0.11279827
         0.99222817        -0.12014119        0.00200000        0.00009100        0.11405159
         0.99067958        -0.11887554        0.00200000        0.00009200        0.11530490
         0.98950384        -0.12075125        0.00221374        0.00009200        0.11530490
         0.98635260        -0.12091749        0.00315562        0.00009200        0.11530490
         0.98056682        -0.11851863        0.00626337        0.00009200        0.11530490
         0.98357238        -0.13044229        0.01229663        0.00009200        0.11530490
         0.98468772        -0.12270664        0.00781564        0.00009200        0.11530490
         0.98417898        -0.11502728        0.00769620        0.00009200        0.11530490
         0.99290729        -0.11767765        0.00912183        0.00009200        0.11530490
         0.99228939        -0.11957981        0.00200000        0.00009200        0.11530490
         0.99029159        -0.11948606        0.00200000        0.00009200        0.11530490
         0.99190354        -0.11754123        0.00252601        0.00009200        0.11530490
         0.99081541        -0.11714984        0.00115638        0.00009200        0.11530490
         0.99215211        -0.11900057        0.00228297        0.00009200        0.11530490
         0.99162440        -0.11898466        0.00200000        0.00009300        0.11655821
         0.99226364        -0.12007353        0.00126264        0.00009300        0.11655821
         0.99053410        -0.12107787        0.00200000        0.00009400        0.11781153
         0.99230122        -0.11995561        0.00209336        0.00009400        0.11781153
         0.99280304        -0.11801959        0.00200000        0.00009400        0.11781153
         0.99204722        -0.11987127        0.00200000        0.00009400        0.11781153
         0.99242570        -0.12183513        0.00200000        0.00009400        0.11781153
         0.99047701        -0.12138504        0.00200000        0.00009400        0.11781153
         0.99194105        -0.11986184        0.00211272        0.00009400        0.11781153
         0.99013007        -0.11901311        0.00200000        0.00009400        0.11781153
         0.98740591        -0.11869290        0.00274292        0.00009400        0.11781153
         0.98514367        -0.11369524        0.00548583        0.00009400        0.11781153
         0.98552099        -0.12200393        0.00831726        0.00009400        0.11781153
         0.98504299        -0.12894340        0.00695591        0.00009400        0.11781153
         0.99078495        -0.12578471        0.00655343        0.00009400        0.11781153
         0.99122658        -0.12696744        0.00126249        0.00009400        0.11781153
         0.99118813        -0.12496781        0.00200000        0.00009400        0.11781153
         0.98919126        -0.12507973        0.00200000        0.00009400        0.11781153
         0.98889236        -0.12799661        0.00293215        0.00009400        0.11781153
         0.98645144        -0.12948412        0.00285846        0.00009400        0.11781153
         0.99125270        -0.12780428        0.00508665        0.00009400        0.11781153
         0.99038662        -0.12746337        0.00200000        0.00009500        0.11906484
         0.98979426        -0.12614562        0.00144476        0.00009500        0.11906484
         0.98985106        -0.12394663        0.00219972        0.00009500        0.11906484
         0.99224949        -0.12363201        0.00241898        0.00009500        0.11906484
         0.99153937        -0.12545362        0.00200000        0.00009600        0.12031816
         0.98978912        -0.12448583        0.00200000        0.00009700        0.12157147
         0.98822882        -0.12632690        0.00241330        0.00009700        0.12157147
         0.98756203        -0.12265737        0.00372961        0.00009700        0.12157147
         0.98361646        -0.12547775        0.00484996        0.00009700        0.12157147
         0.99021806        -0.12026364        0.00841238        0.00009700        0.12157147
         0.98775723        -0.11979234        0.00250556        0.00009700        0.12157147
         0.98480604        -0.12383499        0.00500525        0.00009700        0.12157147
         0.98939951        -0.11798405        0.00743865        0.00009700        0.12157147
         0.98918200        -0.12156809        0.00359063        0.00009700        0.12157147
         0.99053816        -0.11847669        0.00337578        0.00009700        0.12157147
         0.99195877        -0.12041306        0.00240160        0.00009700        0.12157147
         0.98996193        -0.12052539        0.00200000        0.00009700        0.12157147
         0.98726101        -0.12014030        0.00272823        0.00009700        0.12157147
         0.98301527        -0.12356671        0.00545588        0.00009700        0.12157147
         0.97470306        -0.11951093        0.00924890        0.00009700        0.12157147
         0.96536368        -0.10412634        0.01799749        0.00009700        0.12157147
         0.97011183        -0.07548028        0.02903691        0.00009700        0.12157147
         0.99429386        -0.06356952        0.02695621        0.00009700        0.12157147
         0.99773869        -0.06485274        0.00367607        0.00009700        0.12157147
         0.99635516        -0.06593362        0.00200000        0.00009800        0.12282479
         0.99782081        -0.06593612        0.00146565        0.00009800        0.12282479
         0.99760814        -0.06792478        0.00200000        0.00009900        0.12407810
         0.99639085        -0.06649106        0.00200000        0.00010000        0.12533141
         0.99580013        -0.06522943        0.00139308        0.00010000        0.12533141
         0.99376272        -0.06488841        0.00206575        0.00010000        0.12533141
         0.99629331        -0.06163583        0.00412106        0.00010000        0.12533141
         0.99473721        -0.06254447        0.00180196        0.00010000        0.12533141
         0.99463369        -0.05924762        0.00329848        0.00010000        0.12533141
         0.99213071        -0.05665558        0.00360327        0.00010000        0.12533141
         0.99406595        -0.06260152        0.00625295        0.00010000        0.12533141
         0.99299016        -0.05878543        0.00396483        0.00010000        0.12533141
         0.99242428        -0.06402627        0.00527130        0.00010000        0.12533141
