PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.33197329         0.57619324       3        0.00107816        0.11685083        0.12000210
         0.33321799         0.57747354       3        0.00178562        0.11685162        0.12000210
         0.33309664         0.57735618       4        0.00016882        0.11685162        0.12000210
         0.33317793         0.57712199       4        0.00023677        0.11685164        0.12015047
         0.33290221         0.57713756       4        0.00027616        0.11685166        0.12032353
         0.33289818         0.57708225       4        0.00048074        0.11685172        0.12062479
         0.33297386         0.57657681       4        0.00051107        0.11685178        0.12094506
         0.33382380         0.57664795       4        0.00085291        0.11685196        0.12147954
         0.33446104         0.57722042       4        0.00085662        0.11685215        0.12201635
         0.33553143         0.57684247       4        0.00113516        0.11685247        0.12272770
         0.33739568         0.57713380       4        0.00200000        0.11685347        0.12398102
         0.33636252         0.57542133       4        0.00200000        0.11685447        0.12523433
         0.33436995         0.57524909       4        0.00200000        0.11685547        0.12648764
         0.33333676         0.57341948       3        0.00210118        0.11685657        0.12648764
         0.33553732         0.57016238       3        0.00393079        0.11686043        0.12648764
         0.32869727         0.57237133       3        0.00718789        0.11687335        0.12648764
         0.32700541         0.56578190       3        0.00680316        0.11688492        0.12648764
         0.33489599         0.55521741       3        0.01318597        0.11692839        0.12648764
         0.31710663         0.56838564       3        0.02213286        0.11705086        0.12648764
         0.33197458         0.57945326       3        0.01853505        0.11713674        0.12648764
         0.33101643         0.57769771       4        0.00200000        0.11713674        0.12648764
         0.32912491         0.57704797       4        0.00200000        0.11713674        0.12648764
         0.33036119         0.57547583       4        0.00200000        0.11713674        0.12648764
         0.32855126         0.57848770       3        0.00351386        0.11713983        0.12648764
         0.32949494         0.58193350       3        0.00357269        0.11714302        0.12648764
         0.32851471         0.58160903       4        0.00103253        0.11714329        0.12648764
         0.32653846         0.58212961       4        0.00204367        0.11714433        0.12648764
         0.32942533         0.58015982       4        0.00349486        0.11714738        0.12648764
         0.32792264         0.58144861       4        0.00197966        0.11714836        0.12648764
         0.33041407         0.58058573       4        0.00263662        0.11715010        0.12648764
         0.33014880         0.58071744       4        0.00200000        0.11715110        0.12774096
         0.33069127         0.57979016       4        0.00107430        0.11715139        0.12774096
         0.33110304         0.57880456       4        0.00106815        0.11715168        0.12774096
         0.33229703         0.57896215       4        0.00120434        0.11715204        0.12774096
         0.33110216         0.57769706       4        0.00191627        0.11715296        0.12894180
         0.33050349         0.57578876       4        0.00200000        0.11715396        0.13019511
         0.33292059         0.57793353       3        0.00323147        0.11715657        0.13019511
         0.33226631         0.57822068       4        0.00071452        0.11715657        0.13019511
         0.33094099         0.57610610       4        0.00137701        0.11715704        0.13105803
         0.32990474         0.57361947       3        0.00269391        0.11715886        0.13105803
         0.32619084         0.57017258       3        0.00506696        0.11716527        0.13105803
         0.32793410         0.58014732       3        0.01012593        0.11719091        0.13105803
         0.32865513         0.58334437       3        0.00327735        0.11719359        0.13105803
         0.32764047         0.58305768       4        0.00105439        0.11719387        0.13105803
         0.32671601         0.58491699       4        0.00207646        0.11719495        0.13105803
         0.32854097         0.58423735       4        0.00194741        0.11719590        0.13105803
         0.32784395         0.58550005       4        0.00200000        0.11719690        0.13231134
         0.32636429         0.58684564       4        0.00200000        0.11719790        0.13356466
         0.32557404         0.58582896       4        0.00128769        0.11719831        0.13356466
         0.32497277         0.58342253       4        0.00248040        0.11719985        0.13356466
         0.32097584         0.58211830       4        0.00420433        0.11720427        0.13356466
         0.31364098         0.58604093       3        0.00831789        0.11722156        0.13356466
         0.32345072         0.57796125       3        0.01270875        0.11726194        0.13356466
         0.31576713         0.57494859       3        0.00825310        0.11727897        0.13356466
         0.31711864         0.55859071       3        0.01641362        0.11734632        0.13356466
         0.30160736         0.53924548       3        0.02479592        0.11750003        0.13356466
         0.34200815         0.51050025       3        0.04958338        0.11811466        0.13356466
         0.33784456         0.57722048       3        0.06685002        0.11923189        0.13356466
         0.33603212         0.57663444       4        0.00200000        0.11923289        0.13481797
         0.33417217         0.57733087       4        0.00200000        0.11923389        0.13607128
         0.33233737         0.57720737       4        0.00083906        0.11923407        0.13659708
         0.33331963         0.57727518       4        0.00100617        0.11923432        0.13722761
         0.33326271         0.57722433       4        0.00007633        0.11923432        0.13727544
         0.33337198         0.57731871       4        0.00014439        0.11923433        0.13736592
         0.33338956         0.57727202       4        0.00004989        0.11923433        0.13739719
         0.33336452         0.57733547       4        0.00009636        0.11923433        0.13745757
         0.33333373         0.57734946       4        0.00003452        0.11923433        0.13747921
         0.33333453         0.57734987       4        0.00000090        0.11923433        0.13747977
         0.33333361         0.57734981       4        0.00000126        0.11923433        0.13748056
         0.33333331         0.57735025       4        0.00000054        0.11923433        0.13748090
         0.33333331         0.57735025       4        0.00000003        0.11923433        0.13748090
 Final Time Used =  0.11923433093111646     
 Final Local Time =  0.13748089861344995     
 Local Time Threshold =   3.4996126455961898     

 #            4
         0.00000000         0.00000000       1        0.00000000        0.00000000        0.00000000
        -0.49903009        -0.03112824       2        0.50000000        0.06250000        0.00000000
        -0.59176901         0.10016294       2        0.16074165        0.06895947        0.00000000
        -0.70598648         0.08725317       3        0.11494474        0.07226254        0.00000000
        -0.71489334         0.09076621       4        0.00957463        0.07228546        0.00000000
        -0.71773558         0.08852823       4        0.00361758        0.07228873        0.00000000
        -0.71634801         0.08996859       4        0.00200000        0.07228873        0.00000000
        -0.71448126         0.09056266       4        0.00195899        0.07228969        0.00000000
        -0.71820630         0.09162176       4        0.00387267        0.07229344        0.00000000
        -0.71711259         0.09118893       4        0.00117625        0.07229379        0.00000000
        -0.71542536         0.09030012       4        0.00190702        0.07229470        0.00000000
        -0.71759997         0.09225452       4        0.00292379        0.07229683        0.00000000
        -0.71911348         0.09358888       4        0.00201773        0.07229785        0.00000000
        -0.71841060         0.09476967       4        0.00137416        0.07229832        0.00000000
        -0.71593530         0.09547298       4        0.00257328        0.07229998        0.00000000
        -0.71360933         0.09997637       4        0.00506860        0.07230640        0.00000000
        -0.72288074         0.09889165       4        0.00933465        0.07232819        0.00000000
        -0.72120757         0.09998732       4        0.00200000        0.07232819        0.00000000
        -0.72235879         0.09747904       4        0.00275985        0.07233009        0.00000000
        -0.72056506         0.09836365       4        0.00200000        0.07233009        0.00000000
        -0.71878249         0.10012283       4        0.00250445        0.07233166        0.00000000
        -0.71750107         0.09536457       4        0.00492779        0.07233773        0.00000000
        -0.71496341         0.09799974       4        0.00365840        0.07234108        0.00000000
        -0.72187307         0.09607150       4        0.00717367        0.07235394        0.00000000
        -0.72104295         0.09743002       4        0.00200000        0.07235494        0.00125331
        -0.72249741         0.09670810       4        0.00162377        0.07235560        0.00125331
        -0.72081848         0.09778309       4        0.00200000        0.07235660        0.00250663
        -0.71915801         0.09667781       4        0.00199470        0.07235759        0.00250663
        -0.72038841         0.09928182       4        0.00288007        0.07235967        0.00250663
        -0.71854523         0.10179486       4        0.00311652        0.07236210        0.00250663
        -0.72102841         0.09636659       4        0.00596928        0.07237100        0.00250663
        -0.72161128         0.09542824       4        0.00110464        0.07237131        0.00250663
        -0.72243385         0.09720661       4        0.00200000        0.07237231        0.00375994
        -0.72089659         0.09592723       4        0.00200000        0.07237331        0.00501326
        -0.72085923         0.09792689       4        0.00200000        0.07237431        0.00626657
        -0.71891375         0.09851113       4        0.00203131        0.07237534        0.00626657
        -0.71587196         0.10112143       4        0.00400826        0.07237936        0.00626657
        -0.70833398         0.10364026       4        0.00794768        0.07239515        0.00626657
        -0.70179618         0.11795294       4        0.01573518        0.07245705        0.00626657
        -0.67524422         0.10745096       4        0.02855342        0.07266087        0.00626657
        -0.65434330         0.14876164       4        0.04629710        0.07319673        0.00626657
        -0.58714781         0.09661945       3        0.08505317        0.07500524        0.00626657
        -0.69970427         0.06404581       3        0.11717507        0.07843774        0.00626657
        -0.69733164         0.06159449       4        0.00341150        0.07844065        0.00626657
        -0.69586958         0.05761390       4        0.00424060        0.07844514        0.00626657
        -0.69748556         0.05449072       4        0.00351649        0.07844823        0.00626657
        -0.69607925         0.05306864       4        0.00200000        0.07844823        0.00626657
        -0.69703627         0.05352967       4        0.00106228        0.07844852        0.00626657
        -0.69506512         0.05386814       4        0.00200000        0.07844852        0.00626657
        -0.69709323         0.05503592       4        0.00234029        0.07844989        0.00626657
        -0.69621071         0.05427116       4        0.00116778        0.07845023        0.00626657
        -0.69645298         0.05580179       4        0.00154969        0.07845083        0.00626657
        -0.69605665         0.05786934       4        0.00210519        0.07845193        0.00626657
        -0.69859845         0.06024945       4        0.00348220        0.07845497        0.00626657
        -0.69678379         0.05857231       4        0.00247099        0.07845649        0.00626657
        -0.69595196         0.06166641       4        0.00320396        0.07845906        0.00626657
        -0.70070547         0.05895711       4        0.00547140        0.07846654        0.00626657
        -0.69925396         0.05758127       4        0.00200000        0.07846754        0.00751988
        -0.70040513         0.05921676       4        0.00200000        0.07846854        0.00877320
        -0.69898080         0.06062078       4        0.00200000        0.07846954        0.01002651
        -0.70127946         0.06026832       4        0.00232553        0.07847090        0.01002651
        -0.69984913         0.05906432       4        0.00200000        0.07847190        0.01127983
        -0.69953797         0.05719738       4        0.00200000        0.07847290        0.01253314
        -0.69777522         0.05686816       4        0.00200000        0.07847390        0.01378646
        -0.69902543         0.05768478       4        0.00149328        0.07847445        0.01378646
        -0.69854781         0.05750255       4        0.00200000        0.07847545        0.01503977
        -0.69831839         0.05638445       4        0.00114140        0.07847578        0.01503977
        -0.69985642         0.05766291       4        0.00200000        0.07847578        0.01503977
        -0.69791037         0.05812429       4        0.00200000        0.07847578        0.01503977
        -0.69921279         0.05660083       4        0.00200430        0.07847678        0.01503977
        -0.69812856         0.05828144       4        0.00200000        0.07847678        0.01503977
        -0.69679366         0.05693795       4        0.00189392        0.07847768        0.01503977
        -0.69575308         0.05907645       4        0.00237824        0.07847909        0.01503977
        -0.69791260         0.06285101       4        0.00434865        0.07848382        0.01503977
        -0.69986914         0.06675377       4        0.00436573        0.07848859        0.01503977
        -0.69680186         0.07021227       4        0.00462270        0.07849393        0.01503977
        -0.69998484         0.06178505       4        0.00900829        0.07851422        0.01503977
        -0.70186929         0.06256150       4        0.00203814        0.07851525        0.01503977
        -0.69987619         0.06239551       4        0.00200000        0.07851525        0.01503977
        -0.69749331         0.06290848       4        0.00243747        0.07851674        0.01503977
        -0.70116433         0.06593473       4        0.00475758        0.07852240        0.01503977
        -0.70027817         0.06297294       4        0.00309151        0.07852479        0.01503977
        -0.69855499         0.06133409       4        0.00237806        0.07852620        0.01503977
        -0.70035166         0.06379991       4        0.00305095        0.07852853        0.01503977
        -0.70045307         0.06107390       4        0.00272790        0.07853039        0.01503977
        -0.69920009         0.06082703       4        0.00127707        0.07853080        0.01503977
        -0.69696177         0.06087088       4        0.00223875        0.07853205        0.01503977
        -0.69280131         0.06143927       4        0.00419911        0.07853646        0.01503977
        -0.69203421         0.05338937       4        0.00808637        0.07855280        0.01503977
        -0.69486710         0.04960686       4        0.00472575        0.07855839        0.01503977
        -0.69568338         0.05121962       4        0.00200000        0.07855939        0.01629308
        -0.69483204         0.04965969       4        0.00200000        0.07856039        0.01754640
        -0.69566851         0.05147637       4        0.00200000        0.07856139        0.01879971
        -0.69484771         0.05022358       4        0.00200000        0.07856239        0.02005303
        -0.69596248         0.05188410       4        0.00200000        0.07856339        0.02130634
        -0.69528844         0.05242362       4        0.00200000        0.07856439        0.02255965
        -0.69669494         0.05219706       4        0.00142463        0.07856490        0.02255965
        -0.69773899         0.05389855       4        0.00200000        0.07856590        0.02381297
        -0.69795537         0.05585326       4        0.00200000        0.07856690        0.02506628
        -0.69789108         0.05785223       4        0.00200000        0.07856790        0.02631960
        -0.69904635         0.05636277       4        0.00188498        0.07856878        0.02631960
        -0.69906911         0.05836264       4        0.00200000        0.07856878        0.02631960
        -0.69903561         0.05948212       4        0.00111998        0.07856910        0.02631960
        -0.69741401         0.06002084       4        0.00170874        0.07856983        0.02631960
        -0.70017973         0.06196807       4        0.00338244        0.07857269        0.02631960
        -0.69822197         0.06207855       4        0.00196087        0.07857365        0.02631960
        -0.70189549         0.06260870       4        0.00371158        0.07857709        0.02631960
        -0.69995292         0.06213288       4        0.00200000        0.07857709        0.02631960
        -0.69989786         0.05989386       4        0.00223970        0.07857835        0.02631960
        -0.70096953         0.06035803       4        0.00116787        0.07857869        0.02631960
        -0.70056063         0.06231578       4        0.00200000        0.07857869        0.02631960
        -0.70236540         0.06233334       4        0.00180486        0.07857950        0.02631960
        -0.70304016         0.06406815       4        0.00200000        0.07858050        0.02757291
        -0.70104054         0.06410717       4        0.00200000        0.07858150        0.02882623
        -0.70332370         0.06401700       4        0.00228494        0.07858281        0.02882623
        -0.70150901         0.06317623       4        0.00200000        0.07858281        0.02882623
        -0.70257535         0.06224798       4        0.00141376        0.07858331        0.02882623
        -0.70195246         0.06414851       4        0.00200000        0.07858331        0.02882623
        -0.70044357         0.06400317       4        0.00151587        0.07858388        0.02882623
        -0.70301646         0.06303242       4        0.00274993        0.07858577        0.02882623
        -0.70300690         0.06503239       4        0.00200000        0.07858577        0.02882623
        -0.70404827         0.06494988       4        0.00104463        0.07858604        0.02882623
        -0.70205006         0.06486517       4        0.00200000        0.07858604        0.02882623
        -0.70152147         0.06315535       4        0.00178967        0.07858685        0.02882623
        -0.70291397         0.06314576       4        0.00139253        0.07858733        0.02882623
        -0.70099468         0.06370821       4        0.00200000        0.07858733        0.02882623
        -0.69995875         0.06185263       4        0.00212517        0.07858846        0.02882623
        -0.69913885         0.05992524       4        0.00209453        0.07858956        0.02882623
        -0.70097959         0.05990238       4        0.00184088        0.07859040        0.02882623
        -0.69965831         0.05840098       4        0.00200000        0.07859040        0.02882623
        -0.69975806         0.05951015       4        0.00200000        0.07859140        0.03007954
        -0.69873384         0.05911698       4        0.00109709        0.07859170        0.03007954
        -0.69695099         0.05898818       4        0.00178750        0.07859250        0.03007954
        -0.69893808         0.05639484       4        0.00326710        0.07859517        0.03007954
        -0.69737041         0.05616334       4        0.00200000        0.07859617        0.03133285
        -0.69624087         0.05518939       4        0.00149145        0.07859673        0.03133285
        -0.69430369         0.05561172       4        0.00198268        0.07859771        0.03133285
        -0.69142563         0.05302227       4        0.00387150        0.07860146        0.03133285
        -0.69370007         0.04849191       4        0.00506924        0.07860788        0.03133285
        -0.69418191         0.04941031       4        0.00200000        0.07860888        0.03258617
        -0.69224164         0.04892518       4        0.00200000        0.07860988        0.03383948
        -0.69201553         0.05122812       4        0.00231402        0.07861122        0.03383948
        -0.68838176         0.05167632       4        0.00366130        0.07861457        0.03383948
        -0.69359142         0.05640001       4        0.00703234        0.07862694        0.03383948
        -0.68915072         0.05437052       4        0.00488248        0.07863289        0.03383948
        -0.68687953         0.04699898       4        0.00771350        0.07864777        0.03383948
        -0.69281064         0.04612856       4        0.00599464        0.07865675        0.03383948
        -0.69144896         0.04466369       4        0.00200000        0.07865675        0.03383948
        -0.69101918         0.04429496       4        0.00200000        0.07865775        0.03509280
        -0.69047927         0.04338558       4        0.00105758        0.07865803        0.03509280
        -0.69009790         0.04238535       4        0.00107047        0.07865832        0.03509280
        -0.69060662         0.04431957       4        0.00200000        0.07865832        0.03509280
        -0.68921576         0.04463949       4        0.00142718        0.07865883        0.03509280
        -0.69200501         0.04452362       4        0.00279166        0.07866078        0.03509280
        -0.69037479         0.04568224       4        0.00200000        0.07866078        0.03509280
        -0.69179239         0.04750520       4        0.00230928        0.07866211        0.03509280
        -0.69067531         0.04585459       4        0.00199308        0.07866310        0.03509280
        -0.69257451         0.04487883       4        0.00213520        0.07866424        0.03509280
        -0.69109433         0.04353616       4        0.00200000        0.07866524        0.03634611
        -0.69029190         0.04219907       4        0.00200000        0.07866624        0.03759942
        -0.69011530         0.04309281       4        0.00200000        0.07866724        0.03885274
        -0.68899895         0.04363097       4        0.00123930        0.07866763        0.03885274
        -0.68654977         0.04398871       4        0.00247517        0.07866916        0.03885274
        -0.68970713         0.04757096       4        0.00477508        0.07867486        0.03885274
        -0.68824503         0.05111290       4        0.00383185        0.07867853        0.03885274
        -0.68877424         0.05796152       4        0.00686904        0.07869033        0.03885274
        -0.68537503         0.04873258       4        0.00983504        0.07871451        0.03885274
        -0.69258317         0.05256659       4        0.00816437        0.07873117        0.03885274
        -0.69066363         0.05589118       4        0.00383895        0.07873486        0.03885274
        -0.69536658         0.05048752       4        0.00716361        0.07874769        0.03885274
        -0.69516730         0.05189808       4        0.00200000        0.07874869        0.04010605
        -0.69396959         0.05231066       4        0.00126677        0.07874909        0.04010605
        -0.69176489         0.05351103       4        0.00251030        0.07875066        0.04010605
        -0.68674521         0.05354901       4        0.00501982        0.07875696        0.04010605
        -0.69495199         0.05810372       4        0.00938598        0.07877899        0.04010605
        -0.69794839         0.06153580       4        0.00455605        0.07878418        0.04010605
        -0.70157355         0.06091975       4        0.00367714        0.07878756        0.04010605
        -0.69989645         0.05983010       4        0.00200000        0.07878756        0.04010605
        -0.69886915         0.06031785       4        0.00113721        0.07878788        0.04010605
        -0.69853537         0.05807176       4        0.00227076        0.07878917        0.04010605
        -0.69929925         0.05685488       4        0.00143677        0.07878968        0.04010605
        -0.70025819         0.05860999       4        0.00200000        0.07878968        0.04010605
        -0.69838869         0.05789940       4        0.00200000        0.07878968        0.04010605
        -0.69978970         0.05742980       4        0.00147762        0.07879023        0.04010605
        -0.69783507         0.05785339       4        0.00200000        0.07879023        0.04010605
        -0.69667543         0.05630554       4        0.00193406        0.07879117        0.04010605
        -0.69654883         0.05846626       4        0.00216442        0.07879234        0.04010605
        -0.69409909         0.05617477       4        0.00335442        0.07879515        0.04010605
        -0.69208126         0.05234344       4        0.00433021        0.07879984        0.04010605
        -0.69481369         0.05548293       4        0.00416204        0.07880417        0.04010605
        -0.69346006         0.05240173       4        0.00336543        0.07880700        0.04010605
        -0.69645709         0.05238016       4        0.00299711        0.07880924        0.04010605
        -0.69566210         0.05334340       4        0.00200000        0.07881024        0.04135937
        -0.69410214         0.05328854       4        0.00156092        0.07881085        0.04135937
        -0.69607198         0.05539563       4        0.00288446        0.07881293        0.04135937
        -0.69412615         0.05430208       4        0.00223206        0.07881418        0.04135937
        -0.69170493         0.05195742       4        0.00337043        0.07881702        0.04135937
        -0.69493220         0.04912347       4        0.00429494        0.07882163        0.04135937
        -0.69332281         0.04807809       4        0.00200000        0.07882263        0.04261268
        -0.69373144         0.05003590       4        0.00200000        0.07882363        0.04386599
        -0.69280017         0.04876055       4        0.00157917        0.07882425        0.04386599
        -0.69447724         0.04826767       4        0.00174800        0.07882502        0.04386599
        -0.69511607         0.05016290       4        0.00200000        0.07882502        0.04386599
        -0.69459642         0.05124950       4        0.00200000        0.07882602        0.04511931
        -0.69593698         0.05176671       4        0.00143687        0.07882653        0.04511931
        -0.69454128         0.05033423       4        0.00200000        0.07882653        0.04511931
        -0.69416501         0.04937865       4        0.00102699        0.07882680        0.04511931
        -0.69236280         0.05024585       4        0.00200000        0.07882680        0.04511931
        -0.69311275         0.05301554       4        0.00286942        0.07882886        0.04511931
        -0.68973004         0.05426125       4        0.00360479        0.07883211        0.04511931
        -0.69391844         0.04845761       4        0.00715716        0.07884491        0.04511931
        -0.69415678         0.04964014       4        0.00200000        0.07884591        0.04637262
        -0.69516102         0.04977257       4        0.00101293        0.07884617        0.04637262
        -0.69560403         0.05172289       4        0.00200000        0.07884617        0.04637262
        -0.69514274         0.05168532       4        0.00200000        0.07884717        0.04762594
        -0.69396229         0.05173852       4        0.00118165        0.07884752        0.04762594
        -0.69617289         0.05144084       4        0.00223056        0.07884876        0.04762594
        -0.69502620         0.04980221       4        0.00200000        0.07884876        0.04762594
        -0.69309123         0.04929639       4        0.00200000        0.07884876        0.04762594
        -0.69139474         0.04881357       4        0.00176385        0.07884954        0.04762594
        -0.69259446         0.04607302       4        0.00299164        0.07885178        0.04762594
        -0.69245290         0.04806800       4        0.00200000        0.07885178        0.04762594
        -0.69095614         0.04725676       4        0.00170247        0.07885250        0.04762594
        -0.68867831         0.04601761       4        0.00259308        0.07885418        0.04762594
        -0.68620530         0.04909273       4        0.00394616        0.07885807        0.04762594
        -0.68042371         0.05406468       4        0.00762542        0.07887261        0.04762594
        -0.68952051         0.04198934       4        0.01511839        0.07892975        0.04762594
        -0.68831798         0.04197256       4        0.00120266        0.07893011        0.04762594
        -0.68695839         0.04374734       4        0.00223569        0.07893136        0.04762594
        -0.68853688         0.04774769       4        0.00430052        0.07893599        0.04762594
        -0.69345370         0.04815526       4        0.00493368        0.07894207        0.04762594
        -0.69159357         0.04742049       4        0.00200000        0.07894207        0.04762594
        -0.68985628         0.04620040       4        0.00212291        0.07894320        0.04762594
        -0.69068510         0.04910174       4        0.00301740        0.07894548        0.04762594
        -0.69410565         0.04756403       4        0.00375030        0.07894899        0.04762594
        -0.69291969         0.04917446       4        0.00200000        0.07894899        0.04762594
        -0.69122440         0.04991867       4        0.00185145        0.07894985        0.04762594
        -0.69041171         0.05351983       4        0.00369172        0.07895326        0.04762594
        -0.68699462         0.04835114       4        0.00619611        0.07896285        0.04762594
        -0.68066781         0.04657628       4        0.00657105        0.07897365        0.04762594
        -0.68413143         0.03596443       4        0.01116279        0.07900480        0.04762594
        -0.68138863         0.03676518       4        0.00285729        0.07900684        0.04762594
        -0.67575960         0.03697634       4        0.00563299        0.07901477        0.04762594
        -0.67788894         0.02657868       4        0.01061346        0.07904294        0.04762594
        -0.67705003         0.03004929       4        0.00357056        0.07904612        0.04762594
        -0.67191782         0.03321949       4        0.00603239        0.07905522        0.04762594
        -0.66131727         0.03897472       4        0.01206211        0.07909159        0.04762594
        -0.63782245         0.03351841       3        0.02412007        0.07923704        0.04762594
        -0.61197433         0.00074614       3        0.04173903        0.07967258        0.04762594
        -0.65974512         0.02738746       3        0.05469743        0.08042053        0.04762594
        -0.67739177         0.01865753       3        0.01968796        0.08051743        0.04762594
        -0.67632893         0.02026505       4        0.00200000        0.08051843        0.04887925
        -0.67758398         0.02150570       4        0.00176476        0.08051921        0.04887925
        -0.67747330         0.02021225       4        0.00129818        0.08051963        0.04887925
        -0.67737707         0.02090238       4        0.00200000        0.08052063        0.05013257
        -0.67841495         0.02145475       4        0.00117571        0.08052098        0.05013257
        -0.67742004         0.02046994       4        0.00200000        0.08052198        0.05138588
        -0.67767393         0.02102919       4        0.00200000        0.08052298        0.05263919
        -0.67738928         0.02028701       4        0.00200000        0.08052398        0.05389251
        -0.67542512         0.01991009       4        0.00200000        0.08052498        0.05514582
        -0.67320313         0.02073450       4        0.00237000        0.08052638        0.05514582
        -0.66852156         0.02121839       4        0.00470651        0.08053192        0.05514582
        -0.67385563         0.01396592       4        0.00900281        0.08055218        0.05514582
        -0.67356089         0.01594408       4        0.00200000        0.08055218        0.05514582
        -0.67520256         0.01479919       4        0.00200147        0.08055318        0.05514582
        -0.67348946         0.01583130       4        0.00200000        0.08055318        0.05514582
        -0.67148324         0.01577724       4        0.00200694        0.08055419        0.05514582
        -0.67300880         0.01238736       4        0.00371734        0.08055764        0.05514582
        -0.67346715         0.01353765       4        0.00200000        0.08055864        0.05639914
        -0.67427346         0.01452530       4        0.00200000        0.08055964        0.05765245
        -0.67358635         0.01264704       4        0.00200000        0.08056064        0.05890576
        -0.67205257         0.01393060       4        0.00200000        0.08056164        0.06015908
        -0.67205518         0.01162963       4        0.00230097        0.08056297        0.06015908
        -0.67176764         0.01274128       4        0.00114823        0.08056330        0.06015908
        -0.67217126         0.01083038       4        0.00195307        0.08056425        0.06015908
        -0.67138149         0.01076818       4        0.00200000        0.08056525        0.06141239
        -0.67077107         0.01191701       4        0.00130093        0.08056567        0.06141239
        -0.66913972         0.01015126       4        0.00240399        0.08056712        0.06141239
        -0.67192344         0.00922459       4        0.00293391        0.08056927        0.06141239
        -0.67023260         0.01004801       4        0.00200000        0.08057027        0.06266571
        -0.66853110         0.01097120       4        0.00193582        0.08057121        0.06266571
        -0.66929434         0.00717624       4        0.00387096        0.08057495        0.06266571
        -0.66867983         0.00833598       4        0.00131249        0.08057539        0.06266571
        -0.66670864         0.00692432       4        0.00242454        0.08057685        0.06266571
        -0.66727950         0.00354641       4        0.00342582        0.08057979        0.06266571
        -0.66835444         0.00416950       4        0.00124247        0.08058017        0.06266571
        -0.66714489         0.00576230       4        0.00200000        0.08058017        0.06266571
        -0.66562586         0.00381843       4        0.00246700        0.08058170        0.06266571
        -0.66573633         0.00101002       3        0.00281058        0.08058367        0.06266571
        -0.66562727         0.00231619       3        0.00131071        0.08058410        0.06266571
        -0.66455851         0.00055718       3        0.00205824        0.08058516        0.06266571
        -0.66650243         0.00154508       3        0.00218054        0.08058635        0.06266571
        -0.66598429         0.00300993       4        0.00155379        0.08058635        0.06266571
        -0.66515484         0.00119004       4        0.00200000        0.08058635        0.06266571
        -0.66615686        -0.00045245       4        0.00192401        0.08058635        0.06266571
        -0.66588250        -0.00045394       4        0.00068163        0.08058646        0.06309286
        -0.66550767         0.00037097       4        0.00090607        0.08058667        0.06366065
        -0.66659697         0.00091348       4        0.00121692        0.08058704        0.06366065
        -0.66663909         0.00006352       4        0.00091614        0.08058725        0.06423476
        -0.66666104        -0.00000216       4        0.00006925        0.08058725        0.06427815
        -0.66665988        -0.00000808       4        0.00000603        0.08058725        0.06428193
        -0.66666309         0.00000197       4        0.00001055        0.08058725        0.06428854
        -0.66666304         0.00000582       4        0.00000409        0.08058725        0.06429110
        -0.66665917         0.00001141       4        0.00000685        0.08058725        0.06429540
        -0.66666283        -0.00000126       4        0.00001365        0.08058725        0.06430395
        -0.66666686        -0.00000106       4        0.00000404        0.08058725        0.06430648
        -0.66666581        -0.00000130       4        0.00000108        0.08058725        0.06430716
        -0.66666439        -0.00000192       4        0.00000155        0.08058725        0.06430813
        -0.66666724        -0.00000107       4        0.00000298        0.08058725        0.06431000
        -0.66666640        -0.00000019       4        0.00000121        0.08058725        0.06431076
        -0.66666619         0.00000005       4        0.00000033        0.08058725        0.06431097
        -0.66666573        -0.00000009       4        0.00000048        0.08058725        0.06431127
        -0.66666666         0.00000001       4        0.00000094        0.08058725        0.06431186
        -0.66666666         0.00000001       4        0.00000001        0.08058725        0.06431186
 Final Time Used =   8.0587251091683812E-002
 Final Local Time =   6.4311858651676448E-002
 Local Time Threshold =   20.440396818454516     

 #            5
         0.00000000         0.00000000       1        0.00000000        0.00000000        0.00000000
         0.02224569         0.49950488       2        0.50000000        0.06250000        0.00000000
        -0.15791326         0.74972814       2        0.30833249        0.08626723        0.00000000
        -0.15295953         0.68418577       3        0.06572930        0.08734732        0.00000000
        -0.06079899         0.72970865       4        0.10279055        0.08998879        0.00000000
         0.09457896         0.69219455       3        0.15984247        0.09637619        0.00000000
         0.23946403         0.65596876       3        0.14934521        0.10195219        0.00000000
         0.27403507         0.63214659       4        0.04198395        0.10239286        0.00000000
         0.25015462         0.63025007       4        0.02395564        0.10253632        0.00000000
         0.23259311         0.58818366       4        0.04558497        0.10305582        0.00000000
         0.30256875         0.63059888       3        0.08182690        0.10472973        0.00000000
         0.30119715         0.62914330       4        0.00200000        0.10472973        0.00000000
         0.29941377         0.62989220       4        0.00193424        0.10473067        0.00000000
         0.29748539         0.62745957       4        0.00310424        0.10473308        0.00000000
         0.30219738         0.63115878       4        0.00599057        0.10474205        0.00000000
         0.30177235         0.62929039       4        0.00200000        0.10474305        0.00125331
         0.30161841         0.62793657       4        0.00136255        0.10474351        0.00125331
         0.29991838         0.62658346       4        0.00217278        0.10474469        0.00125331
         0.29709984         0.62985945       4        0.00432160        0.10474936        0.00125331
         0.29234956         0.62793701       4        0.00512454        0.10475593        0.00125331
         0.28237416         0.62581013       4        0.01019962        0.10478193        0.00125331
         0.30224253         0.62696675       4        0.01990200        0.10488096        0.00125331
         0.30196003         0.62486849       4        0.00211719        0.10488208        0.00125331
